id	gasoil	sp95	sp95e10	sp98	gpl	brand	name	address
5100004	1.289	1.459		1.509		        Carrefour Market	        Carrefour Market	CENTRE COMMERCIAL SUD 05100 BRIANCON
5100007	1.303		1.472	1.528	0.835	        Total Access	        TOTAL ACCESS  Relais grande Boucle	Ave du Dauphiné 05100 BRIANÇON
5120002	1.339	1.519				        Carrefour Contact	        CARREFOUR CONTACT L ARGENTIERE LA BESSEE	PLACE DE LA MAIRIE 05120 L ARGENTIERE LA BESSEE
5130001								
5160001	1.319	1.489		1.519		        Système U	        SUPER U	Avenue de la Combe d&#039;Or 05160 SAVINES-LE-LAC
5190001	1.298	1.468	1.459	1.529	0.949	        Intermarché	        INTERMARCHE REMOLLON	Lieu dit Les Graves 05190 REMOLLON
5200001	1.289	1.459	1.429	1.509		        Système U	        SUPER U	zone d#039;entraigues 05200 EMBRUN
5200004								
5200006	1.420		1.610	1.690		        Total	        Station Total Marmugi	Le petit Lion 05200 BARATIER
5200007	1.379	1.549		1.599		        Avia	        AVIA TROPIC&#039;ALPES	Avenue Justin Gras 05200 EMBRUN
5230003	1.287		1.434	1.513		        Intermarché	        INTERMARCHE CHORGES	Place de la Gare 05230 CHORGES
5230004	1.420	1.560		1.610		        Elan	        ELAN - BRENIER	LES FAURIES 05230 LA BÂTIE-NEUVE
5230006	1.285	1.444	1.432	1.513		        Total Access	        Relais total access	rn 94 la grande ile 05230 CHORGES
5240001	1.369		1.509	1.589		        Total	        RELAIS DU  TELEPHERIQUE	60 Rue de la Guisane 05240 LA SALLE LES ALPES
5240002	1.369	1.550		1.570		        Campus	        eurl vaiani carburants	Station Campus Villeneuve 05240 LA SALLE LES ALPES
5260001	1.429		1.579	1.659		        Total	        MR. RANGUIS J.P.	RN. 544 PLAINE DE CHABOTTES 05260 CHABOTTES
5300001								
5300002	1.340	1.487		1.595		        Casino	        CASINO SUPERMARCHE	Rue du Moulin 05300 LARAGNE-MONTÉGLIN
5300003								
5300004	1.426	1.600				        Indépendant sans enseigne	        GARAGE DU RIOU STATION	Avenue Léon Trinquier 05300 EYGUIANS
5350001	1.480	1.730				        Elan	        LE RELAIS DE CHARPENEL	RN 547 05350 CHÂTEAU VILLEVIEILLE
5400001								
5400002	1.389	1.600	1.590	1.697		        Système U	        Super u veynes	route de gap 05400 VEYNES
5500001	1.319	1.479	1.459			        Intermarché	        INTERMARCHE LA FARE EN CHAMPSAUR	Les Barraques RN85 05500 LA FARE-EN-CHAMPSAUR
5560001	1.339	1.509		1.539		        Intermarché	        INTERMARCHE	SAINT MARCELLIN 05560 VARS
5600002	1.329	1.499		1.529		        Intermarché	        INTERMARCHE GUILLESTRE	Le Villard 05600 GUILLESTRE
5600004	1.299	1.469		1.499		        Intermarché	        INTERMARCHE	ROUTE NATIONALE 05600 SAINT-CLÉMENT-SUR-DURANCE
5600005								
5600006								
5700001								
5700002	1.398	1.559		1.599		        Indépendant sans enseigne	        Station-service Les Chambons	RD 1075- quartier les Chambons 05700 SERRES
6000001	1.304		1.444	1.525		        Elf	        RELAIS LEVENS	57 Avenue Joseph Raybaud 06000 NICE
6000005	1.379		1.494			        BP	        BP NICE FRANKLIN	5 Place Franklin 06000 NICE
6000006	1.379		1.494			        BP	        BP NICE GAMBETTA	123 Boulevard Gambetta 06000 NICE
6000007	1.357	1.482		1.549		        Avia	        TERRIN SARL	77 Promenade des Anglais 06000 NICE
6000009	1.367	1.499		1.559		        Shell	        SARL TERRIN	1 Boulevard Tzarewitch 06000 NICE
6000010	1.388		1.459	1.539	0.880	        Total	        RELAIS NICE ARMEE DES ALPES	10 Boulevard de l&#039;Armée des Alpes 06300 NICE
6000021	1.399		1.509	1.589		        Total	        TOTAL RELAIS PARC IMPERIAL	29 BIS AVENUE PAUL ARENE 06000 NICE
6000022	1.402		1.519	1.599		        Total	        RELAIS TOTAL PAILLON	Pont Vincent Auriol 06000 NICE
6000024	1.399		1.539			        BP	        BP NICE FALICON	Boulevard Comte de Falicon 06000 NICE
6100005	1.399		1.539	1.599		        Agip	        AGIP NICE GORBELLA	63 Boulevard Gorbella 06100 NICE
6110001								
6110002	1.399	1.484		1.568		        Avia	        SARL CHENEAU	Boulevard Carnot 06110 LE CANNET
6110004	1.303		1.428	1.488		        Esso Express	        ESSO MOULIERES	150 AVENUE DU CAMPON 06110 LE CANNET
6110005								
6110006	1.302	1.469	1.431	1.506		        Leclerc	        KAMELIA SAS	46 Avenue Franklin Roosevelt 06110 LE CANNET
6110007	1.385		1.525	1.592		        Indépendant sans enseigne	        LA ROSERAIE	14 ch des Campelières 06110 LE CANNET
6130001	1.299	1.464		1.500	0.835	        Auchan	        AUCHAN GRASSE	158 route de cannes 06130 GRASSE
6130002	1.348		1.494	1.574		        Total	        M.TALON	130 Route de la Marigarde 06130 GRASSE
6130005	1.359		1.479			        BP	        BP GRASSE CASTELLARAS -PLASCASSIER	1, RUE CASTELLARAS 06130 GRASSE
6130006								
6130007	1.297	1.462		1.530		        Leclerc	        SAS HYPER LECLERC GRASSE	CHEMIN DE L&#039;ORME 06130 GRASSE
6130008								
6130009	1.354		1.479			        BP	        BP LE PLAN DE GRASSE	111 Route de la Paoute 06130 GRASSE
6140001								
6140002								
6150003	1.379		1.499	1.589		        Agip	        AGIP CANNES PICAUD	56 Avenue du Docteur Raymond Picaud 06150 CANNES
6150004	1.283		1.399	1.504		        Casino	        CASINO SUPERMARCHE	140 Av. Francis Tonner 06150 CANNES
6150005								
6150006								
6150007								
6156001	1.283	1.460		1.528	0.859	        Carrefour Market	        Carrefour Market	Z.I. Les Tourrades 06150 CANNES
6190004	1.399	1.569		1.589		        Esso	        STATION SERVICE DU STADE	171 Avenue Louis Pasteur 06190 ROQUEBRUNE-CAP-MARTIN
6190006	1.376		1.496	1.592		        Total Access	        RELAIS DU GORBIO	175 Avenue Louis Pasteur 06190 ROQUEBRUNE-CAP-MARTIN
6190007	1.390		1.540	1.610		        Agip	        AGIP ROQUEBRUNE CAP MARTIN	83 AVE DE LA COTE D&#039;AZUR 06190 ROQUEBRUNECAPMARTIN
6200002	1.303		1.423	1.499		        Total Access	        TOTAL ACCESS NICE PR.D.ANGLAIS	217 Promenade des Anglais 06200 NICE
6200006								
6200008								
6200009	1.390		1.530	1.610		        Agip	        AGIP NICE CASSIN	58 Boulevard René Cassin 06200 NICE
6200014	1.281		1.418	1.478		        Esso Express	        Esso La Manda	Route de Grenoble 06200 NICE
6200018	1.284		1.418	1.492		        Total Access	        RELAIS SAINTE MARGUERITE	280 Route de Grenoble 06200 NICE
6200020	1.354		1.484			        BP	        BP NICE MAGNAN	31 Avenue de Bellet 06200 NICE
6200021								
6201001	1.283	1.470	1.413	1.478	0.835	        Carrefour	        CARREFOUR NICE LINGOSTIERE	ROUTE DE DIGNE 06200 NICE
6201002	1.283	1.470	1.418	1.500	0.835	        Leclerc	        SAS NIKAIADIS II	Quartier Saint Isidore RN 202 06200 NICE
6210007	1.410	1.570				        Total	        Relais total la napoule	2 brd henry clews 06210 MANDELIEU LA NAPOULE
6210009								
6211001	1.283	1.460		1.528	0.855	        Géant	        GEANT CASINO	Avenue de Fréjus 06210 MANDELIEU-LA-NAPOULE
6220003	1.334	1.499		1.539		        Intermarché	        INTERMARCHE VALLAURIS	117 Vieille Route de Cannes 06220 VALLAURIS
6220004								
6230001	1.430		1.550	1.630		        Total	        RELAIS PONT SAINT JEAN	1280 Boulevard Napoléon Iii 06230 VILLEFRANCHE-SUR-MER
6230002	1.318		1.457	1.517		        Esso Express	        ESSO CORNE D&#039;OR	1 Boulevard de la Corne d&#039;Or 06230 VILLEFRANCHE-SUR-MER
6240003								
6250001	1.302	1.469		1.506		        Carrefour Market	        Carrefour Market	3256 CHEMIN DE CARIMAÏ 06250 MOUGINS
6250003	1.454		1.574	1.654	0.940	        Total	        RELAIS DE BREGUIERES SUD	Autoroute A8 06250 MOUGINS
6250004	1.405		1.524	1.578		        Total	        SARL SORECO	Chemin des Campelières 06250 MOUGINS
6250005	1.354		1.479			        BP	        BP MOUGINS SAINT MARTIN 2	QUARTIER SAINT MARTIN 06250 MOUGINS
6250006	1.444		1.564	1.644	0.940	        Shell	        SRAB SA	772 chemin de font de currault 06250 MOUGINS
6250008								
6260001								
6260002	1.339	1.519		1.539		        Carrefour Market	        Carrefour market pugedis	Lieu-dit Saint-Martin 06260 PUGET-THÉNIERS
6270001	1.286	1.459		1.509	0.835	        Géant	        GEANT CASINO	Route du Bord-de-Mer 06270 VILLENEUVE-LOUBET
6270003	1.319	1.489		1.529		        Intermarché	        INTERMARCHE VILLENEUVE LOUBET	51 Avenue des Maurettes 06270 VILLENEUVE-LOUBET
6281001	1.398		1.519	1.599	0.880	        Total	        RELAIS AEROPORT	AEROPORT DE NICE COTE D&#039;AZURCEDEX 3 06200 NICE
6296001	1.380	1.530				        Indépendant sans enseigne	        STATION DU MIN	111, Avenue Saint-Augustin 06200 NICE
6300002	1.409	1.589	1.589	1.646		        Avia	        GATTO MAZOUT SAR	Place Max Barel 06300 NICE
6300005								
6300008	1.308		1.442	1.512		        Esso Express	        ESSO ST ROCH NICE	11 Boulevard Pierre Sémard 06300 NICE
6300011								
6300012	1.420	1.590		1.620		        Indépendant sans enseigne	        STATION DES OLIVIERS	10 Corniche André de Joly 06300 NICE
6300013	1.410	1.590		1.650		        Avia	        SARL ETS BMSJ	94 Corniche André de Joly 06300 NICE
6300014								
6320001	1.400		1.499	1.579		        Total	        RELAIS CAP D&#039;AIL BASSE CORNICHE	77 Avenue du trois Septembre 06320 CAP-D&#039;AIL
6320002								
6320003	1.444		1.569	1.629	0.930	        Esso	        ESSO LA SCOPERTA	AUTOROUTE A8 / BP 102 (4391808) 06320 LA TURBIE
6320004	1.580	1.820	1.760	1.840		        Indépendant sans enseigne	        C&#039;TNT	Quartier le Prat 06320 LA TURBIE
6330002	1.315		1.484	1.529		        Intermarché	        INTERMARCHE ROQUEFORT LES PINS	PLAN DE ROQUEFORT 06330 ROQUEFORT-LES-PINS
6330003								
6340001	1.410	1.580		1.610		        Indépendant sans enseigne	        GARAGE DE LA VALLEE - BARNOIN	19 Avenue du Général de Gaulle 06340 DRAP
6340002								
6345001	1.305		1.442	1.522		        Auchan	        AUCHAN NICE LA TRINITE	ROUTE DE LAGHET 06340 NICE
6370001	1.317		1.406	1.505		        Casino	        CASINO SUPERMARCHE	1006 Chemin des Gourettes 06370 MOUANS-SARTOUX
6380001	1.443	1.605				        Indépendant sans enseigne	        BEVERA SERVICE	10 BD DE VERDUN 06380 SOSPEL
6390001	1.400	1.530				        Total	        STATION SERVICE ZENERINO	3 Rue Charles Alunni 06390 CONTES
6400001	1.389		1.519	1.599		        Total	        SARL MONTFLEURY	26 Boulevard de la République 06400 CANNES
6400004	1.303		1.428	1.488		        Esso Express	        ESSO CALIFORNIE	106 Avenue Maréchal Juin 06400 CANNES
6400005								
6400006	1.388		1.519	1.599	0.880	        Total	        RELAIS CANNES RIOU	BD DU RIOU 06400 CANNES
6400007	1.400		1.530	1.610		        Total	        RELAIS FORT CARRE	2 Avenue de Nice 06600 ANTIBES
6400009								
6410003								
6420001	1.416	1.578				        Indépendant sans enseigne	        SP AUTO	Quartier Saint-Pierre 06420 ISOLA
6430001								
6450001								
6480002								
6500001	1.430	1.580		1.630		        Total	        RELAIS MENTON GARAVAN	PORT DE GARAVAN 06500 MENTON
6500002								
6500004	1.330	1.500		1.540		        Intermarché	        INTERMARCHE MENTON BORRIGO	91, route Val des Castagnins 06500 MENTON
6500005								
6510001	1.430		1.560	1.620		        Total	        Station Total Carros	RD1 QR MOURLANCHINIERS 06510 CARROS
6510002	1.349		1.495	1.538		        Intermarché	        INTERMARCHE GATTIERES	Avenue de la Tourre 06510 GATTIÈRES
6510003	1.322		1.440	1.499		        Intermarché	        INTERMARCHE GATTIERES	345 AV DE LA TOURRE 06510 GATTIERES
6520001	1.293		1.418	1.478		        Esso Express	        ESSO MAGAGNOSC	194 Avenue Auguste Renoir 06520 GRASSE
6530001								
6530002	1.325		1.494	1.545		        Intermarché	        INTERMARCHE PEYMEINADE	94 Avenue de Boutiny 06530 PEYMEINADE
6530003	1.338	1.524		1.559		        Carrefour Contact	        CARREFOUR CONTACT	ROUTE DE GRASSE 06530 SAINT-CÉZAIRE-SUR-SIAGNE
6540001	1.400		1.510	1.620		        Total	        MR PEY GERARD	RN.204 LA GIANDOLA 06540 BREIL-SUR-ROYA
6540002								
6550001	1.399	1.559	1.539	1.599		        Agip	        AGIP LA ROQUETTE AV DE LA REPUBLIQUE	235 AVE DE LA REPUBLIQUE 06550 LA ROQUETTE-SUR-SIAGNE
6550002								
6560001	1.290	1.460		1.500		        Carrefour Market	        Carrefour Market	Chemin du Darbousson 06560 VALBONNE
6560003								
6580001	1.320	1.480		1.510		        Système U	        SUPER U	87 Route de la Fènerie 06580 PÉGOMAS
6600001	1.286	1.459	1.407	1.473	0.835	        Carrefour	        carrefour antibes	chemin de st claude 06600 ANTIBES
6600006	1.344		1.519			        BP	        BP ANTIBES LES PALMIERS	AVENUE DU 11 NOVEMBRE 06600 ANTIBES
6600007	1.379	1.509		1.569	0.870	        Avia	        ETS SARL CHENEAU	136 Route de Nice 06600 ANTIBES
6600008	1.296		1.417	1.477		        Esso Express	        ESSO DU CAP	20 Boulevard Maréchal Leclerc 06600 ANTIBES
6600009	1.286		1.407	1.477		        Esso Express	        ESSO DUGOMMIER	29 BD GENERAL VAUTRIN 06600 ANTIBES
6600010								
6600012	1.390	1.550		1.620		        Elan	        RELAIS DE LA BRAGUE	841 Route de Nice 06600 ANTIBES
6600013	1.301		1.407	1.505		        Casino	        CASINO SUPERMARCHE	70 Avenue Philippe Rochat 06600 ANTIBES
6600014								
6600017	1.289		1.409	1.476		        Total Access	        Relais des Bastides	1856 Route de Grasse 06600 ANTIBES
6600019	1.410		1.530	1.610		        Total	        TOTAL RIVIERA	1945 Route de Grasse 06600 ANTIBES
6600020	1.400	1.570		1.610		        Agip	        AGIP	50 Boulevard du Président Wilson 06600 ANTIBES
6610001								
6640001								
6650001								
6650002								
6650003	1.490	1.680				        Avia	        SARL LSWD	Rond Point Font Neuve 06650 OPIO
6670003								
6670004	1.314		1.489	1.549		        Agip	        AGIP COLOMARS	ROUTE NATIONALE 202 06670 COLOMARS
6670005								
6700002	1.393		1.479	1.569	0.870	        Avia	        CHENEAU SARL	373 Avenue du Général de Gaulle 06700 SAINT-LAURENT-DU-VAR
6700003								
6700004	1.393		1.479	1.569		        Total	        RELAIS TOTAL DE GAULLE	702 Avenue du Général de Gaulle 06700 SAINT-LAURENT-DU-VAR
6700005	1.440	1.580	1.560	1.620		        Indépendant sans enseigne	        BOCCANERA	526 ROUTE DES VESPINS (RN7) 06700 ST LAURENT DU VAR
6750001	1.453	1.609		1.633		        Indépendant sans enseigne	        MY DREAM	Ancienne Route Napoléon 06750 SÉRANON
6770001	1.399		1.504	1.584		        Total	        RELAIS DE CARROS	ZI LE MANDA LIEU DIT LA TOURRE 06510 GATTIÈRES
6800001	1.393		1.519	1.599		        Total	        RELAIS GRANDS PLANS	3 Avenue de Cannes 06800 CAGNES-SUR-MER
6800002	1.399		1.519	1.599		        Total	        RELAIS DU PALMIER	81 Avenue de la Gare 06800 CAGNES-SUR-MER
6800003								
6800004								
6800005	1.384		1.510	1.589		        Agip	        AGIP CAGNES SUR MER AV DE CANNES	26 Avenue de Cannes 06800 CAGNES-SUR-MER
6800006	1.410	1.540		1.590		        Agip	        AGIP CROS DE CAGNES BD DE LA PLAGE	Boulevard de la Plage 06800 CAGNES-SUR-MER
6800007	1.354		1.469		0.850	        BP	        BP CAGNES SUR MER MALVAN	36 Avenue des Alpes 06800 CAGNES-SUR-MER
6800011	1.289		1.448	1.509		        Total Access	        RELAIS DES OLIVIERS	Avenue de Nice 06800 CAGNES-SUR-MER
7000002	1.299	1.489		1.549		        Intermarché	        INTERMARCHE PRIVAS	Boulevard de Paste 07000 PRIVAS
7000003	1.329	1.519	1.499			        Indépendant sans enseigne	        STATION AGIP GARAGE ARNAUD	635 ROUTE D&#039;AUBENAS 07000 VEYRAS
7100002	1.299	1.465	1.429			        Système U	        SUPER U	55 Avenue de l&#039;Europe 07100 ANNONAY
7100006	1.389	1.559		1.588		        Indépendant sans enseigne	        CLUZEL SE	Route du 4ème Spahis 07100 ANNONAY
7100007	1.299	1.469		1.509		        Intermarché	        INTERMARCHE	CC Les six chemins 07100 ANNONAY
7110004	1.309	1.499		1.519		        Carrefour Contact	        CARREFOUR CONTACT	LA CIGALIERE 07110 LARGENTIÈRE
7120001	1.295	1.469	1.429		0.949	        Système U	        SUPER U	Route de Vallon Pont d&#039;Arc 07120 RUOMS
7120002	1.460	1.630				        Elan	        ETS MAURIN	Quartier Gare 07120 GROSPIERRES
7130002	1.339	1.499		1.539	0.850	        Avia	        SARL JUCLEMAT	AVENUE GROSS-UMSTADT 07130 SAINT PERAY
7130004	1.380	1.550		1.600		        Total	        Garage andré station total	102 avenue du colonel rousset 07130 CORNAS
7140001								
7140002	1.299	1.499		1.529		        Système U	        SUPER U	Le Coussillon Chambonas 07140 LES VANS
7150001								
7150003	1.313	1.479	1.455	1.499		        Intermarché	        INTERMARCHE VALLON PONT D&#039;ARC	route Ruoms 07150 VALLON-PONT-D&#039;ARC
7160001	1.299	1.479		1.499		        Système U	        SUPER U	chem Pra 07160 LE CHEYLARD
7160003								
7170001								
7170002								
7170003	1.299	1.469		1.539		        Intermarché	        INTERMARCHE VILLENEUVE DE BERG	QUARTIER LANSAS 07170 VILLENEUVE DE BERG
7190001	1.349	1.550		1.560		        Carrefour Contact	        Carrefour Contact	ROUTE DE VALENCE 07190 SAINT-SAUVEUR-DE-MONTAGUT
7200001								
7200002								
7200003	1.329	1.519		1.559	0.850	        Avia	        BRELY SARL	Route de Montélimar 07200 AUBENAS
7200004	1.380	1.570				        Elan	        GARAGE DUMAS	Quartier de la gare 07200 VOGUE
7200005	1.284	1.441	1.461	1.490		        Casino	        CASINO SUPERMARCHE	Rue de Montélimar 07200 SAINT-DIDIER-SOUS-AUBENAS
7200006								
7200007	1.295	1.481		1.514		        Intermarché	        Cultures et Loisirs	39 Rue de l&#039;Église 07200 AUBENAS
7210001								
7220002	1.449	1.669				        Indépendant sans enseigne	        RELAIS DU ROCHER	RN86 LOTISSEMENT PLANZOLLES 07220 VIVIERS
7240002								
7250001								
7250004	1.360	1.540		1.570	0.850	        Avia	        Station avia méhari sun	route de loriol 07250 LE POUZIN
7260001	1.309	1.479		1.519		        Carrefour Market	        Carrefour Market	Les Beaumes 07260 JOYEUSE
7260002	1.300		1.444	1.493		        Intermarché	        INTERMARCHE ROSIERES	Quartier Sablas 07260 ROSIÈRES
7270001	1.319	1.487		1.528		        Système U	        SUPER U	ZI La Sumène 07270 LAMASTRE
7300001	1.284	1.461		1.487		        Carrefour Market	        Carrefour Market	RUE HELENE DE TOURNON 07300 TOURNON-SUR-RHÔNE
7300002	1.378		1.512			        Total	        RELAIS DES LUETTES	RN 86 55 AV. DE NIMES 07300 TOURNON-SUR-RHÔNE
7300003	1.284	1.461		1.487		        Intermarché	        INTERMARCHE ST JEAN DE MUZOLS	6 Chemin de la Gare 07300 SAINT-JEAN-DE-MUZOLS
7300004								
7320001	1.319	1.499		1.549		        Carrefour Contact	        SARL GANDIS	LES PRES DE COUSSAC 07320 SAINT-AGRÈVE
7330001	1.357	1.601	1.524	1.604		        Total	        VERPILLAT	Barnas Haut 07330 BARNAS
7340001								
7380001	1.407	1.652		1.688		        Elan	        SARL GARAGE CEVENNES DIESEL	Quartier de la gare 07380 LALEVADE-D&#039;ARDÈCHE
7380002								
7400001	1.380		1.570	1.650		        Total	        RELAIS DE LA CORNICHE	BD DE LA ROCHE NOIRE 07400 ROCHEMAURE
7400002	1.275	1.465		1.499		        Intermarché	        INTERMARCHE LE TEIL	3 Avenue Paul Langevin 07400 LE TEIL
7430001								
7430002	1.299	1.465		1.509		        Carrefour Market	        Carrefour Market	Route de Lyon 07430 DAVÉZIEUX
7430003								
7470001	1.339	1.509	1.549	1.599		        Indépendant sans enseigne	        SARL CARBURANTS COUCOURON	Le Village 07470 COUCOURON
7500001	1.271	1.439	1.419	1.469		        Auchan	        AUCHAN GUILHERAND GRANGES	1449 Avenue de la République 07500 GUILHERAND-GRANGES
7500002	1.274	1.456	1.435	1.479		        Intermarché	        INTERMARCHE SOYONS	Chemin des Basses Freydières 07130 SOYONS
